FPS;Sentence;Program Status;Detection Time;TTS Time;Complete Time
2.208292025189763;;standby;0.6090686321258545;0;13.58515977859497
11.875926235287123;;standby;0.09548616409301758;0;2.526118755340576
13.70589042617851;;standby;0.09532785415649414;0;2.188839912414551
20.33414618774513;;standby;0.09583759307861328;0;1.4753508567810059
20.327346392811794;;standby;0.09250402450561523;0;1.475844383239746
17.606111740754734;;standby;0.09477090835571289;0;1.7039537429809568
20.61245110180653;;standby;0.09774899482727051;0;1.4554309844970703
12.354320016730437;;standby;0.09480524063110352;0;2.428300380706787
20.75812645999129;;standby;0.09762787818908691;0;1.4452171325683594
19.71591213564166;;standby;0.09362125396728516;0;1.5216135978698733
21.223012700500934;;standby;0.09532284736633301;0;1.4135599136352541
21.022710299579476;;standby;0.10228848457336426;0;1.4270281791687012
20.588471487966384;;standby;0.1019127368927002;0;1.4571261405944824
20.641158262016425;;standby;0.0969386100769043;0;1.4534068107604983
21.20305738666235;tolong;not-standby;0.09269332885742188;0;1.4148902893066406
20.470504404695088;tolong;not-standby;0.09238815307617188;0;1.4655232429504395
21.082837381373654;tolong;not-standby;0.10246467590332031;0;1.4229583740234375
20.999449267525808;tolong;not-standby;0.09607863426208496;0;1.4286088943481445
21.046339737767763;tolong;not-standby;0.09962701797485352;0;1.4254260063171387
21.461705350198535;tolong;not-standby;0.10104966163635254;0;1.3978385925292969
21.035045838432065;tolong;not-standby;0.09535026550292969;0;1.4261913299560547
20.546817286684238;tolong;not-standby;0.10921859741210938;0;1.4600801467895508
19.97135456346183;tolong;standby;0.09374690055847168;0;1.5021514892578127
18.196625581889727;tolong;standby;0.09296441078186035;0;1.6486573219299316
20.914736490428485;tolong;standby;0.09593677520751953;0;1.4343953132629397
20.536153544849196;;delete;0.09290695190429688;0;1.4608383178710938
21.318153170553195;;delete;0.0953359603881836;0;1.4072513580322266
20.818297331639137;;delete;0.10538172721862793;0;1.4410400390625
20.96470647039712;;delete;0.1011040210723877;0;1.430976390838623
20.961144233604365;;delete;0.09602069854736328;0;1.4312195777893066
1.6364062690807566;;delete;0.09490251541137695;0;18.332855701446533
10.309544117177149;;delete;0.09435272216796875;0;2.909924983978272
10.3804246409559;;delete;0.09496164321899414;0;2.8900551795959473
10.324491443650183;;standby;0.09625554084777832;0;2.905712127685547
10.697490072255109;;standby;0.09592723846435547;0;2.804396152496338
10.44099423720797;;standby;0.10083341598510742;0;2.8732895851135254
10.125641557990082;;standby;0.09544944763183594;0;2.962775230407715
10.327999803009037;;standby;0.09733748435974121;0;2.9047250747680664
10.13817274735687;;standby;0.09535861015319824;0;2.9591131210327144
10.567180122846533;;standby;0.09668970108032227;0;2.838978767395019
10.273861604409063;;standby;0.0983269214630127;0;2.9200315475463867
9.665252548063517;maaf;not-standby;0.09733414649963379;0;3.103902339935303
9.714951463506718;maaf;not-standby;0.10222578048706055;0;3.0880236625671387
10.157716544204902;maaf;not-standby;0.10038328170776367;0;2.9534196853637695
10.672176238445038;maaf;not-standby;0.09707307815551758;0;2.8110480308532715
10.705544835472246;maaf;not-standby;0.09787201881408691;0;2.802286148071289
9.664940744888483;maaf;not-standby;0.09596371650695801;0;3.1040024757385254
10.30247890036255;maaf;not-standby;0.1064293384552002;0;2.9119205474853516
9.93767251653197;maaf;not-standby;0.0933537483215332;0;3.018815517425537
9.797486568558748;maaf;standby;0.09724974632263184;0;3.062009811401367
10.377214338024267;maaf;standby;0.09921383857727051;0;2.890949249267578
9.07286535969768;maaf;standby;0.09930276870727539;0;3.306562900543213
10.554496156217366;maaf;standby;0.09725189208984375;0;2.8423905372619624
10.642416368950958;maaf;standby;0.10254335403442383;0;2.81890869140625
10.316238412290044;maaf;standby;0.09221553802490234;0;2.908036708831787
10.648711914064979;maaf siapa;not-standby;0.0981595516204834;0;2.81724214553833
10.379088913689555;maaf siapa;not-standby;0.09989190101623535;0;2.8904271125793457
9.40083332773;maaf siapa;not-standby;0.09916448593139648;0;3.191206455230713
9.792728597177732;maaf siapa;not-standby;0.09618902206420898;0;3.063497543334961
10.247330243558014;maaf siapa;standby;0.10106682777404785;0;2.9275918006896973
10.428533422842154;maaf siapa;standby;0.09867191314697266;0;2.876722812652588
10.320807691077356;maaf siapa;standby;0.09235334396362305;0;2.9067492485046387
10.418534406740507;maaf siapa;standby;0.10352158546447754;0;2.879483699798584
10.283256962270489;maaf siapa;standby;0.09679102897644043;0;2.9173636436462402
10.316162291920822;maaf siapa;standby;0.09633541107177734;0;2.9080581665039062
9.820380143384952;maaf siapa;standby;0.09903788566589355;0;3.0548715591430664
10.366211663985093;maaf siapa;standby;0.09688425064086914;0;2.8940176963806152
10.018664800345874;maaf siapa;standby;0.11345434188842773;0;2.994410991668701
10.376623858567516;maaf siapa;standby;0.09513092041015625;0;2.891113758087158
10.235901640944544;maaf siapa;standby;0.09541440010070801;0;2.9308605194091797
10.06550020278329;maaf siapa;standby;0.0916755199432373;0;2.980477809906006
10.117263953648246;maaf siapa;standby;0.09836578369140625;0;2.96522855758667
9.686569577045834;maaf siapa nama;not-standby;0.09517359733581543;0;3.097071647644043
9.765664326709274;maaf siapa nama;not-standby;0.09860873222351074;0;3.071987628936768
10.196386549718975;maaf siapa nama;not-standby;0.09712481498718262;0;2.942218780517578
10.114385066327133;maaf siapa nama;not-standby;0.09316730499267578;0;2.96607255935669
10.314843050650717;maaf siapa nama;not-standby;0.09678792953491211;0;2.9084300994873047
9.30760354346784;maaf siapa nama;not-standby;0.09348225593566895;0;3.22317123413086
10.597162672595662;maaf siapa nama;not-standby;0.09485864639282227;0;2.830946445465088
10.28280317238505;maaf siapa nama;not-standby;0.0982062816619873;0;2.917492389678955
9.977102378012955;maaf siapa nama;standby;0.0992887020111084;0;3.006885051727295
9.967002440479162;maaf siapa nama;standby;0.10032939910888672;0;3.009932041168213
10.17787915554477;maaf siapa nama;standby;0.09305381774902344;0;2.947568893432617
9.565640992893568;maaf siapa nama;standby;0.09589958190917969;0;3.1362247467041016
10.72783356438024;maaf siapa nama;standby;0.09930706024169922;0;2.796463966369629
10.084158392037121;maaf siapa nama;standby;0.0969381332397461;0;2.9749631881713867
9.910504751688256;maaf siapa nama;standby;0.0978701114654541;0;3.027091026306152
9.884859397241678;maaf siapa nama;standby;0.09609556198120117;0;3.034944534301758
10.183043572207211;maaf siapa nama;translate;0.09448504447937012;0;2.94607400894165
9.703242045260007;maaf siapa nama;translate;0.10294365882873535;0;3.091750144958496
