FPS;Sentence;Program Status;Detection Time;TTS Time;Complete Time
2.0460977684808657;;standby;0.5887253284454346;0;14.66205596923828
12.087888778733314;;standby;0.09157848358154297;0;2.481822967529297
20.58796618988249;;standby;0.09565043449401855;0;1.4571619033813477
15.019888988361684;;standby;0.09124946594238281;0;1.9973516464233396
15.852148048482741;;standby;0.0974428653717041;0;1.8924880027770996
15.678293081342538;;standby;0.08936667442321777;0;1.9134736061096191
15.311646448532285;;standby;0.09720826148986816;0;1.9592928886413574
15.84717688308548;;standby;0.08996152877807617;0;1.8930816650390625
15.626714753023405;saya;not-standby;0.0915517807006836;0;1.9197893142700195
12.072684149777935;saya;not-standby;0.09183692932128906;0;2.4849486351013184
16.178732333518486;saya;not-standby;0.08876991271972656;0;1.854286193847656
15.28074234105573;saya;not-standby;0.09037542343139648;0;1.9632554054260254
16.015701428478696;saya;not-standby;0.09699463844299316;0;1.8731617927551267
15.358687612142518;saya;not-standby;0.0912628173828125;0;1.953291893005371
15.82917504802376;saya;standby;0.08999371528625488;0;1.8952345848083496
12.478293983244479;saya;standby;0.0904543399810791;0;2.4041748046875
15.60172000773706;saya;standby;0.08915185928344727;0;1.9228649139404297
15.514061141832036;saya;standby;0.09514212608337402;0;1.933729648590088
15.86161985546324;saya;standby;0.08997011184692383;0;1.8913578987121582
15.524799384086938;saya;standby;0.09833550453186035;0;1.9323921203613281
15.703475181022412;saya;standby;0.09605693817138672;0;1.910405158996582
12.537751020822995;saya;standby;0.09464335441589355;0;2.3927736282348633
15.568479269514865;saya;standby;0.09602975845336914;0;1.9269704818725586
15.618277347691873;saya;standby;0.09338784217834473;0;1.9208264350891113
15.386915832993994;saya;standby;0.09419059753417969;0;1.9497084617614746
15.631548544105426;saya;standby;0.09280681610107422;0;1.9191956520080566
15.865459758593168;saya;standby;0.0939176082611084;0;1.8909001350402832
12.429666639995496;saya;standby;0.09242391586303711;0;2.4135804176330566
15.271228527529182;saya nama;not-standby;0.09647822380065918;0;1.9644784927368164
16.10567382422511;saya nama;not-standby;0.08829784393310547;0;1.8626976013183594
1.6898874376410655;saya nama;not-standby;0.08915829658508301;0;17.75266170501709
10.801932566213056;saya nama;not-standby;0.08972573280334473;0;2.777280807495117
10.346470639022163;saya nama;not-standby;0.08882808685302734;0;2.899539470672608
10.95896824899145;saya nama;not-standby;0.09167337417602539;0;2.7374839782714844
10.157495150474539;saya nama;standby;0.09250068664550781;0;2.953484058380127
11.06615200740856;saya nama;standby;0.0956730842590332;0;2.7109694480895996
10.182549142897374;saya nama;standby;0.09559178352355957;0;2.9462170600891113
10.994186137949473;saya nama;standby;0.09080314636230469;0;2.728714942932129
10.922780445629641;saya nama;standby;0.09664154052734375;0;2.746553421020508
10.771860618014465;saya nama;standby;0.08945178985595703;0;2.7850341796875
11.139480407727488;saya nama;standby;0.08908748626708984;0;2.6931238174438477
10.943070934346334;saya nama;standby;0.09025406837463379;0;2.741460800170898
10.204299898061713;saya nama;standby;0.08812475204467773;0;2.939937114715576
10.838666997436533;saya nama;standby;0.09728169441223145;0;2.7678680419921875
10.989721137041899;saya nama;standby;0.09001684188842773;0;2.729823589324951
10.934483882320738;saya nama;standby;0.09218215942382812;0;2.7436137199401855
11.03070437277607;saya nama;standby;0.08986949920654297;0;2.7196812629699707
10.34687901640234;saya nama;standby;0.09390974044799805;0;2.8994250297546387
10.99274541871095;saya nama;standby;0.08813643455505371;0;2.7290725708007812
10.067143025156433;saya nama;standby;0.09016299247741699;0;2.9799914360046387
10.303415307593857;saya nama;standby;0.10109877586364746;0;2.911655902862549
10.565982220005392;saya nama rumah;not-standby;0.09262299537658691;0;2.8393006324768066
10.14805799990806;saya nama rumah;not-standby;0.09352707862854004;0;2.956230640411377
10.538134528607177;saya nama rumah;not-standby;0.08945703506469727;0;2.846803665161133
10.449682471267947;saya nama rumah;not-standby;0.08948111534118652;0;2.870900630950928
10.659943476404449;saya nama rumah;not-standby;0.09598684310913086;0;2.8142738342285156
10.53535518453118;saya nama rumah;not-standby;0.08945226669311523;0;2.8475546836853027
10.703878279643433;saya nama rumah;standby;0.09106135368347168;0;2.802722454071045
10.258809487121162;saya nama rumah;standby;0.08767223358154297;0;2.924315929412842
11.325304848412845;saya nama rumah;standby;0.09269952774047852;0;2.648935317993164
11.091699546209421;saya nama rumah;standby;0.08967065811157227;0;2.7047252655029297
11.022037220987128;saya nama rumah;standby;0.09351062774658203;0;2.7218198776245117
11.13241410428251;saya nama rumah;standby;0.0935063362121582;0;2.694833278656006
10.79056652799967;saya nama rumah;standby;0.09206008911132812;0;2.7802062034606934
10.695116913583394;saya nama rumah;standby;0.08905625343322754;0;2.805018424987793
10.452260505081215;saya nama rumah;standby;0.09199357032775879;0;2.870192527770996
10.353340771532105;saya nama rumah;standby;0.08988809585571289;0;2.897615432739258
11.012834247064507;saya nama rumah;standby;0.09168219566345215;0;2.7240943908691406
10.241575242285801;saya nama rumah siapa;not-standby;0.08922004699707031;0;2.929236888885498
11.055680320522958;saya nama rumah siapa;not-standby;0.08884954452514648;0;2.7135372161865234
11.100564780360253;saya nama rumah siapa;not-standby;0.09263277053833008;0;2.7025651931762695
10.958281080177242;saya nama rumah siapa;not-standby;0.09206461906433105;0;2.7376556396484375
11.22035675687244;saya nama rumah siapa;not-standby;0.09431028366088867;0;2.6737117767333984
11.098126896850996;saya nama rumah siapa;not-standby;0.08968925476074219;0;2.7031588554382324
10.174842257710026;saya nama rumah siapa;standby;0.08974695205688477;0;2.948448657989502
10.991391486874965;saya nama rumah siapa;standby;0.09094882011413574;0;2.7294087409973145
10.592987516132046;saya nama rumah siapa;standby;0.09818315505981445;0;2.832062244415283
11.004628220601354;saya nama rumah siapa;standby;0.09470844268798828;0;2.726125717163086
10.913373247260797;saya nama rumah siapa;standby;0.09191203117370605;0;2.7489209175109863
9.988078993929955;saya nama rumah siapa;standby;0.09290742874145508;0;3.0035805702209473
10.8698741787931;saya nama rumah;delete;0.09080743789672852;0;2.7599215507507324
10.512435304585386;saya nama rumah;delete;0.0916590690612793;0;2.8537631034851074
10.697408221665656;saya nama rumah;delete;0.0890190601348877;0;2.8044176101684566
10.615266248228385;saya nama rumah;delete;0.09627771377563477;0;2.8261184692382812
10.686260971477344;saya nama rumah;delete;0.0912930965423584;0;2.807343006134033
10.861035944471347;saya nama rumah;delete;0.09119415283203125;0;2.762167453765869
10.9090303786933;saya nama rumah;standby;0.09090113639831543;0;2.7500152587890625
10.611721129810855;saya nama rumah;standby;0.09333109855651855;0;2.8270626068115234
10.911215573239543;saya nama rumah;standby;0.09732985496520996;0;2.749464511871338
10.908689907722398;saya nama rumah;standby;0.09050559997558594;0;2.750101089477539
10.274440446124338;saya nama rumah;standby;0.08797907829284668;0;2.9198670387268066
11.116451898459076;saya nama rumah;standby;0.09130692481994629;0;2.698702812194824
10.978330231669428;saya nama rumah;standby;0.09000253677368164;0;2.7326560020446777
10.973447437752307;saya nama rumah;standby;0.0911104679107666;0;2.7338719367980957
11.08475230254899;saya nama rumah;standby;0.0915679931640625;0;2.706420421600342
10.254169580034912;saya nama rumah;standby;0.0940558910369873;0;2.9256391525268555
10.562842341990677;saya nama rumah;standby;0.09293103218078613;0;2.840144634246826
11.03073338277605;saya nama rumah;standby;0.08966779708862305;0;2.7196741104125977
10.286207573082205;saya nama rumah;translate;0.0920717716217041;0;2.9165267944335938
11.033402955706492;saya nama rumah;translate;0.09312248229980469;0;2.7190160751342773
11.212018498222353;saya nama rumah;translate;0.08919429779052734;0;2.6757001876831055
9.8410252319301;saya nama rumah;translate;0.09116959571838379;0;3.0484628677368164
11.04551930455667;saya nama rumah;translate;0.08977746963500977;1.93467116355896;2.716033458709717
11.210639981183313;saya nama rumah;translate;0.09276890754699707;0;2.6760292053222656
10.805912162597354;saya nama rumah;translate;0.09103679656982422;0;2.7762579917907715
11.27195035756421;saya nama rumah;standby;0.08971571922302246;0;2.6614737510681152
10.013283230756743;saya nama rumah;standby;0.0919351577758789;0;2.9960203170776367
10.652038318146262;saya nama rumah;standby;0.09070396423339844;0;2.8163623809814453
10.933486262447213;saya nama rumah;standby;0.0889441967010498;0;2.743864059448242
10.679567450304399;saya nama rumah;standby;0.09209060668945312;0;2.8091025352478027
11.032038990723132;saya nama rumah;standby;0.0944528579711914;0;2.7193522453308105
10.987015096227646;saya nama rumah;standby;0.0994873046875;0;2.7304959297180176
10.617066570814549;saya nama rumah;standby;0.0919651985168457;0;2.825639247894287
